28,BISTEC REBANADO,1,3,102,1.51,135.0,203.85,203.85
4,MOLIDA ESP,1,1,106,0.51,196.0,99.96,99.96
4,MOLIDA ESP,1,1,102,0.6,196.0,117.6,117.6
77,ADOBADA,2,2,102,0.6,121.0,72.6,72.6
28,BISTEC REBANADO,1,3,108,1.01,135.0,136.35,136.35
3,BISTEC RES,1,1,106,0.11,196.0,21.56,21.56
28,BISTEC REBANADO,1,3,102,0.52,135.0,70.2,70.2
3,BISTEC RES,1,1,106,0.23,196.0,45.08,45.08
71,CHORIZO,2,1,102,0.24,122.0,29.28,29.28
4,MOLIDA ESP,1,3,108,1.02,196.0,199.92,199.92
14,MOLIDA MIXTA,2,1,106,0.47,149.0,70.03,70.03
70,TOCINO,2,1,106,0.11,175.0,19.25,19.25
45,MILANESA POLLO,3,3,108,0.34,175.0,59.5,59.5
28,BISTEC REBANADO,1,3,102,1.0,135.0,135.0,135.0
28,BISTEC REBANADO,1,3,102,0.51,135.0,68.85,68.85
43,PIERNA Y MUSLO,3,2,102,1.16,60.0,69.6,69.6
28,BISTEC REBANADO,1,1,106,0.75,135.0,101.25,101.25
70,TOCINO,2,3,108,0.25,175.0,43.75,43.75
76,CHICHARRON,2,1,106,0.07,295.0,20.65,20.65
3,BISTEC RES,1,3,108,0.5,196.0,98.0,98.0
28,BISTEC REBANADO,1,1,106,0.51,135.0,68.85,68.85
70,TOCINO,2,1,106,0.17,175.0,29.75,29.75
14,MOLIDA MIXTA,2,1,106,0.5,149.0,74.5,74.5
14,MOLIDA MIXTA,2,1,106,0.5,149.0,74.5,74.5
28,BISTEC REBANADO,1,1,106,0.74,135.0,99.9,99.9
71,CHORIZO,2,1,106,0.23,122.0,28.06,28.06
70,TOCINO,2,1,106,0.18,175.0,31.5,31.5
14,MOLIDA MIXTA,2,2,102,1.01,149.0,150.49,150.49
77,ADOBADA,2,1,106,0.61,121.0,73.81,73.81
18,PEINECILLO,1,3,102,2.06,198.0,407.88,407.88
71,CHORIZO,2,1,102,1.51,122.0,184.22,184.22
3,BISTEC RES,1,1,106,0.45,196.0,88.2,88.2
71,CHORIZO,2,1,106,0.12,122.0,14.64,14.64
64,COSTILLA DE CERDO,2,2,102,1.07,112.0,119.84,119.84
3,BISTEC RES,1,1,106,1.05,196.0,205.8,205.8
54,TENDER,3,2,102,1.04,158.0,164.32,164.32
18,PEINECILLO,1,1,106,1.99,198.0,394.02,394.02
71,CHORIZO,2,1,106,0.51,122.0,62.22,62.22
18,PEINECILLO,1,3,102,0.73,198.0,144.54,144.54
14,MOLIDA MIXTA,2,3,108,1.03,149.0,153.47,153.47
3,BISTEC RES,1,3,108,1.01,196.0,197.96,197.96
57,ALITAS ADOBADAS,3,3,108,1.03,110.0,113.3,113.3
70,TOCINO,2,2,102,0.53,175.0,92.75,92.75
28,BISTEC REBANADO,1,1,115,0.59,135.0,79.65,79.65
28,BISTEC REBANADO,1,1,112,0.59,135.0,79.65,79.65
63,PIERNA DE CERDO,2,3,108,0.51,112.0,57.12,57.12
3,BISTEC RES,1,3,108,0.53,196.0,103.88,103.88
43,PIERNA Y MUSLO,3,3,108,2.04,40.0,81.6,81.6
3,BISTEC RES,1,3,102,0.52,196.0,101.92,101.92
71,CHORIZO,2,2,112,0.49,122.0,59.78,59.78
70,TOCINO,2,1,109,5.49,175.0,960.75,960.75
71,CHORIZO,2,1,102,0.19,122.0,23.18,23.18
71,CHORIZO,2,2,112,0.54,122.0,65.88,65.88
28,BISTEC REBANADO,1,3,104,1.52,135.0,205.2,205.2
77,ADOBADA,2,2,106,1.47,121.0,177.87,177.87
14,MOLIDA MIXTA,2,3,108,0.4,149.0,59.6,59.6
3,BISTEC RES,1,3,102,1.26,196.0,246.96,246.96
14,MOLIDA MIXTA,2,3,108,1.03,149.0,153.47,153.47
73,MOLIDA CERDO,2,1,104,1.5,117.0,175.5,175.5
28,BISTEC REBANADO,1,3,102,0.52,135.0,70.2,70.2
3,BISTEC RES,1,2,112,0.54,196.0,105.84,105.84
3,BISTEC RES,1,3,108,0.48,196.0,94.08,94.08
18,PEINECILLO,1,2,102,0.18,198.0,35.64,35.64
63,PIERNA DE CERDO,2,2,104,1.08,112.0,120.96,120.96
14,MOLIDA MIXTA,2,1,106,1.0,149.0,149.0,149.0
63,PIERNA DE CERDO,2,1,104,1.0,112.0,112.0,112.0
63,PIERNA DE CERDO,2,3,108,1.03,112.0,115.36,115.36
3,BISTEC RES,1,3,108,0.47,196.0,92.12,92.12
70,TOCINO,2,3,108,0.25,175.0,43.75,43.75
3,BISTEC RES,1,2,112,0.59,196.0,115.64,115.64
71,CHORIZO,2,2,107,1.0,122.0,122.0,122.0
3,BISTEC RES,1,1,106,0.77,196.0,150.92,150.92
3,BISTEC RES,1,1,104,0.6,196.0,117.6,117.6
18,PEINECILLO,1,1,102,2.01,198.0,397.98,397.98
18,PEINECILLO,1,1,106,2.01,198.0,397.98,397.98
71,CHORIZO,2,1,106,0.98,122.0,119.56,119.56
16,ARRACHERA MARINADA,1,3,101,0.33,210.0,69.3,69.3
77,ADOBADA,2,3,101,0.57,121.0,68.97,68.97
68,LOMO,2,2,104,0.99,119.0,117.81,117.81
28,BISTEC REBANADO,1,3,101,1.05,135.0,141.75,141.75
28,BISTEC REBANADO,1,3,101,0.52,135.0,70.2,70.2
3,BISTEC RES,1,3,102,0.75,196.0,147.0,147.0
71,CHORIZO,2,1,101,0.25,122.0,30.5,30.5
68,LOMO,2,2,104,0.99,119.0,117.81,117.81
76,CHICHARRON,2,3,102,0.17,295.0,50.15,50.15
18,PEINECILLO,1,3,104,0.54,198.0,106.92,106.92
16,ARRACHERA MARINADA,1,3,104,0.48,210.0,100.8,100.8
28,BISTEC REBANADO,1,1,101,1.98,135.0,267.3,267.3
63,PIERNA DE CERDO,2,1,104,1.03,112.0,115.36,115.36
28,BISTEC REBANADO,1,3,102,1.52,135.0,205.2,205.2
3,BISTEC RES,1,2,104,0.49,196.0,96.04,96.04
70,TOCINO,2,2,104,0.26,175.0,45.5,45.5
6,COCIDO SURTIDO,1,3,102,0.71,149.0,105.79,105.79
42,PECHUGA CON HUESO,3,2,102,1.0,138.0,138.0,138.0
28,BISTEC REBANADO,1,3,104,1.11,135.0,149.85,149.85
14,MOLIDA MIXTA,2,1,102,0.51,149.0,75.99,75.99
71,CHORIZO,2,1,102,1.53,122.0,186.66,186.66
28,BISTEC REBANADO,1,1,102,1.02,135.0,137.7,137.7
3,BISTEC RES,1,1,104,2.01,196.0,393.96,393.96
5,COCIDO PURA CARNE,1,3,102,0.94,189.0,177.66,177.66
3,BISTEC RES,1,3,102,0.58,196.0,113.68,113.68
71,CHORIZO,2,1,102,0.34,122.0,41.48,41.48
69,CHULETA AHUMADA,2,1,102,0.53,127.0,67.31,67.31
28,BISTEC REBANADO,1,3,107,1.0,135.0,135.0,135.0
28,BISTEC REBANADO,1,1,109,0.75,135.0,101.25,101.25
28,BISTEC REBANADO,1,1,107,0.26,135.0,35.1,35.1
3,BISTEC RES,1,3,104,1.89,196.0,370.44,370.44
15,HIGADO RES,1,3,104,0.5,70.0,35.0,35.0
3,BISTEC RES,1,3,107,0.49,196.0,96.04,96.04
16,ARRACHERA MARINADA,1,3,107,0.71,210.0,149.1,149.1
14,MOLIDA MIXTA,2,1,107,0.5,149.0,74.5,74.5
71,CHORIZO,2,3,107,0.57,122.0,69.54,69.54
28,BISTEC REBANADO,1,3,104,0.52,135.0,70.2,70.2
96,CHICHARRON PRENSADO,2,2,104,0.5,170.0,85.0,85.0
77,ADOBADA,2,3,107,0.83,121.0,100.43,100.43
28,BISTEC REBANADO,1,3,107,0.51,135.0,68.85,68.85
3,BISTEC RES,1,3,104,0.5,196.0,98.0,98.0
3,BISTEC RES,1,3,104,0.58,196.0,113.68,113.68
65,FREIR,2,3,107,1.01,112.0,113.12,113.12
3,BISTEC RES,1,3,104,0.55,196.0,107.8,107.8
70,TOCINO,2,2,104,0.39,175.0,68.25,68.25
28,BISTEC REBANADO,1,1,101,0.9,135.0,121.5,121.5
43,PIERNA Y MUSLO,3,2,104,0.46,60.0,27.6,27.6
70,TOCINO,2,1,101,0.24,175.0,42.0,42.0
18,PEINECILLO,1,3,107,1.01,198.0,199.98,199.98
28,BISTEC REBANADO,1,3,104,1.22,135.0,164.7,164.7
71,CHORIZO,2,1,104,0.24,122.0,29.28,29.28
70,TOCINO,2,1,104,0.21,175.0,36.75,36.75
3,BISTEC RES,1,3,107,0.39,196.0,76.44,76.44
71,CHORIZO,2,2,101,1.02,122.0,124.44,124.44
70,TOCINO,2,2,101,0.25,175.0,43.75,43.75
43,PIERNA Y MUSLO,3,2,101,2.43,40.0,97.2,97.2
43,PIERNA Y MUSLO,3,3,104,2.28,40.0,91.2,91.2
20,BANDERA RES,1,1,106,1.46,139.0,202.94,202.94
28,BISTEC REBANADO,1,3,104,0.76,135.0,102.6,102.6
45,MILANESA POLLO,3,3,104,0.57,175.0,99.75,99.75
28,BISTEC REBANADO,1,1,101,0.52,135.0,70.2,70.2
54,TENDER,3,1,101,1.06,158.0,167.48,167.48
28,BISTEC REBANADO,1,3,104,0.59,135.0,79.65,79.65
71,CHORIZO,2,1,101,0.5,122.0,61.0,61.0
69,CHULETA AHUMADA,2,1,101,0.5,127.0,63.5,63.5
14,MOLIDA MIXTA,2,2,104,0.75,149.0,111.75,111.75
1,HUEVO,5,2,115,0.29,38.0,11.02,11.02
63,PIERNA DE CERDO,2,3,107,1.04,112.0,116.48,116.48
3,BISTEC RES,1,3,107,0.52,196.0,101.92,101.92
28,BISTEC REBANADO,1,3,106,2.0,135.0,270.0,270.0
28,BISTEC REBANADO,1,3,101,1.99,135.0,268.65,268.65
96,CHICHARRON PRENSADO,2,1,101,0.74,170.0,125.8,125.8
71,CHORIZO,2,1,101,0.54,122.0,65.88,65.88
64,COSTILLA DE CERDO,2,1,101,1.97,112.0,220.64,220.64
634,DEDOS DE QUESO,3,2,101,0.14,225.0,31.5,31.5
16,ARRACHERA MARINADA,1,3,104,0.34,210.0,71.4,71.4
57,ALITAS ADOBADAS,3,1,104,1.82,110.0,200.2,200.2
23,DESHEBRAR RES,1,3,104,1.0,192.0,192.0,192.0
28,BISTEC REBANADO,1,3,104,0.5,135.0,67.5,67.5
45,MILANESA POLLO,3,2,104,0.52,175.0,91.0,91.0
16,ARRACHERA MARINADA,1,3,107,0.99,210.0,207.9,207.9
71,CHORIZO,2,1,104,0.54,122.0,65.88,65.88
4,MOLIDA ESP,1,1,104,0.51,196.0,99.96,99.96
3,BISTEC RES,1,3,107,0.49,196.0,96.04,96.04
28,BISTEC REBANADO,1,3,104,0.74,135.0,99.9,99.9
96,CHICHARRON PRENSADO,2,2,104,0.59,170.0,100.3,100.3
28,BISTEC REBANADO,1,2,107,3.02,135.0,407.7,407.7
28,BISTEC REBANADO,1,1,107,1.01,135.0,136.35,136.35
28,BISTEC REBANADO,1,1,104,1.0,135.0,135.0,135.0
43,PIERNA Y MUSLO,3,3,107,2.0,40.0,80.0,80.0
71,CHORIZO,2,2,107,0.56,122.0,68.32,68.32
28,BISTEC REBANADO,1,1,107,0.74,135.0,99.9,99.9
6,COCIDO SURTIDO,1,3,104,5.0,149.0,745.0,745.0
43,PIERNA Y MUSLO,3,1,107,2.11,40.0,84.4,84.4
43,PIERNA Y MUSLO,3,1,107,3.03,40.0,121.2,121.2
42,PECHUGA CON HUESO,3,3,104,0.87,138.0,120.06,120.06
65,FREIR,2,1,107,1.07,112.0,119.84,119.84
70,TOCINO,2,2,107,0.24,175.0,42.0,42.0
14,MOLIDA MIXTA,2,1,106,0.7,149.0,104.3,104.3
102,FILETE TILAPIA,4,2,104,0.24,128.0,30.72,30.72
54,TENDER,3,2,104,0.51,158.0,80.58,80.58
23,DESHEBRAR RES,1,3,104,0.6,192.0,115.2,115.2
5,COCIDO PURA CARNE,1,1,107,1.09,189.0,206.01,206.01
29,MENUDO,1,3,104,1.17,85.0,99.45,99.45
75,MANITAS DE CERDO,2,1,104,2.24,35.0,78.4,78.4
10,TRIPA DE RES,1,1,107,1.55,94.0,145.7,145.7
28,BISTEC REBANADO,1,1,107,1.03,135.0,139.05,139.05
81,BISTEC DE CERDO,2,3,104,1.02,117.0,119.34,119.34
28,BISTEC REBANADO,1,3,104,1.01,135.0,136.35,136.35
54,TENDER,3,1,107,1.51,158.0,238.58,238.58
71,CHORIZO,2,1,107,0.3,122.0,36.6,36.6
825,MILANESA EMPANIZADA,3,2,104,1.02,130.0,132.6,132.6
14,MOLIDA MIXTA,2,1,107,0.33,149.0,49.17,49.17
65,FREIR,2,1,107,0.57,112.0,63.84,63.84
96,CHICHARRON PRENSADO,2,1,107,0.27,170.0,45.9,45.9
14,MOLIDA MIXTA,2,1,107,0.25,149.0,37.25,37.25
3,BISTEC RES,1,1,107,0.51,196.0,99.96,99.96
48,HAMBURGUESA POLLO,3,2,107,0.86,98.0,84.28,84.28
3,BISTEC RES,1,3,101,0.33,196.0,64.68,64.68
42,PECHUGA CON HUESO,3,2,101,0.51,138.0,70.38,70.38
5,COCIDO PURA CARNE,1,3,107,0.48,189.0,90.72,90.72
43,PIERNA Y MUSLO,3,2,101,0.49,60.0,29.4,29.4
20,BANDERA RES,1,3,107,0.82,139.0,113.98,113.98
43,PIERNA Y MUSLO,3,2,101,0.5,60.0,30.0,30.0
14,MOLIDA MIXTA,2,1,101,1.34,149.0,199.66,199.66
48,HAMBURGUESA POLLO,3,2,112,0.76,98.0,74.48,74.48
28,BISTEC REBANADO,1,1,101,1.47,135.0,198.45,198.45
3,BISTEC RES,1,3,107,1.01,196.0,197.96,197.96
71,CHORIZO,2,2,112,0.42,122.0,51.24,51.24
63,PIERNA DE CERDO,2,1,112,0.49,112.0,54.88,54.88
28,BISTEC REBANADO,1,3,101,0.22,135.0,29.7,29.7
71,CHORIZO,2,1,101,0.17,122.0,20.74,20.74
28,BISTEC REBANADO,1,3,112,0.51,135.0,68.85,68.85
77,ADOBADA,2,1,112,0.47,121.0,56.87,56.87
71,CHORIZO,2,1,101,0.54,122.0,65.88,65.88
3,BISTEC RES,1,3,104,0.53,196.0,103.88,103.88
66,ESPINAZO,2,2,104,1.06,71.0,75.26,75.26
3,BISTEC RES,1,1,101,1.51,196.0,295.96,295.96
42,PECHUGA CON HUESO,3,2,104,0.83,138.0,114.54,114.54
64,COSTILLA DE CERDO,2,1,101,1.37,112.0,153.44,153.44
28,BISTEC REBANADO,1,3,104,0.59,135.0,79.65,79.65
71,CHORIZO,2,1,104,0.38,122.0,46.36,46.36
70,TOCINO,2,2,104,0.49,175.0,85.75,85.75
70,TOCINO,2,1,101,0.24,175.0,42.0,42.0
77,ADOBADA,2,2,101,0.45,121.0,54.45,54.45
65,FREIR,2,1,101,0.9,112.0,100.8,100.8
28,BISTEC REBANADO,1,3,101,0.74,135.0,99.9,99.9
70,TOCINO,2,1,101,0.24,175.0,42.0,42.0
14,MOLIDA MIXTA,2,3,107,0.67,149.0,99.83,99.83
3,BISTEC RES,1,3,107,1.04,196.0,203.84,203.84
44,PECHUGA SIN HUESO,3,1,101,0.8,175.0,140.0,140.0
6,COCIDO SURTIDO,1,3,107,10.06,149.0,1498.94,1498.94
28,BISTEC REBANADO,1,3,101,1.11,135.0,149.85,149.85
21,HAMBURGUESA RES,1,1,104,0.83,140.0,116.2,116.2
6,COCIDO SURTIDO,1,3,107,2.0,149.0,298.0,298.0
44,PECHUGA SIN HUESO,3,1,101,0.79,175.0,138.25,138.25
14,MOLIDA MIXTA,2,3,107,0.5,149.0,74.5,74.5
3,BISTEC RES,1,1,101,0.47,196.0,92.12,92.12
3,BISTEC RES,1,3,107,0.78,196.0,152.88,152.88
71,CHORIZO,2,1,107,0.47,122.0,57.34,57.34
28,BISTEC REBANADO,1,1,107,0.52,135.0,70.2,70.2
71,CHORIZO,2,1,107,0.57,122.0,69.54,69.54
3,BISTEC RES,1,2,103,0.98,196.0,192.08,192.08
28,BISTEC REBANADO,1,1,106,1.0,135.0,135.0,135.0
8,LABIO RES,1,1,106,1.16,190.0,220.4,220.4
42,PECHUGA CON HUESO,3,1,106,1.13,138.0,155.94,155.94
71,CHORIZO,2,1,112,0.15,122.0,18.3,18.3
45,MILANESA POLLO,3,3,107,0.35,175.0,61.25,61.25
71,CHORIZO,2,3,107,0.27,122.0,32.94,32.94
45,MILANESA POLLO,3,1,106,1.06,175.0,185.5,185.5
28,BISTEC REBANADO,1,1,103,0.37,135.0,49.95,49.95
23,DESHEBRAR RES,1,3,107,0.65,192.0,124.8,124.8
23,DESHEBRAR RES,1,3,107,0.72,192.0,138.24,138.24
65,FREIR,2,1,103,0.52,112.0,58.24,58.24
3,BISTEC RES,1,1,106,0.52,196.0,101.92,101.92
76,CHICHARRON,2,3,107,0.11,295.0,32.45,32.45
43,PIERNA Y MUSLO,3,1,103,1.14,60.0,68.4,68.4
64,COSTILLA DE CERDO,2,3,107,0.77,112.0,86.24,86.24
45,MILANESA POLLO,3,2,105,1.14,175.0,199.5,199.5
71,CHORIZO,2,2,103,0.41,122.0,50.02,50.02
43,PIERNA Y MUSLO,3,3,107,1.12,60.0,67.2,67.2
14,MOLIDA MIXTA,2,2,105,0.67,149.0,99.83,99.83
65,FREIR,2,1,103,0.44,112.0,49.28,49.28
4,MOLIDA ESP,1,2,105,0.55,196.0,107.8,107.8
28,BISTEC REBANADO,1,3,102,2.02,135.0,272.7,272.7
71,CHORIZO,2,2,102,0.11,122.0,13.42,13.42
45,MILANESA POLLO,3,3,107,0.81,175.0,141.75,141.75
28,BISTEC REBANADO,1,3,103,1.0,135.0,135.0,135.0
71,CHORIZO,2,1,103,0.22,122.0,26.84,26.84
28,BISTEC REBANADO,1,3,107,0.73,135.0,98.55,98.55
70,TOCINO,2,3,107,0.24,175.0,42.0,42.0
76,CHICHARRON,2,3,107,0.25,295.0,73.75,73.75
96,CHICHARRON PRENSADO,2,1,102,0.29,170.0,49.3,49.3
96,CHICHARRON PRENSADO,2,3,107,0.26,170.0,44.2,44.2
71,CHORIZO,2,3,107,0.81,122.0,98.82,98.82
53,MENUDENCIAS,3,2,103,1.05,60.0,63.0,63.0
71,CHORIZO,2,2,103,0.31,122.0,37.82,37.82
70,TOCINO,2,1,106,0.25,175.0,43.75,43.75
70,TOCINO,2,2,103,0.18,175.0,31.5,31.5
74,CABEZA DE CERDO,2,3,107,5.91,32.0,189.12,189.12
3,BISTEC RES,1,1,106,0.62,196.0,121.52,121.52
14,MOLIDA MIXTA,2,2,103,1.0,149.0,149.0,149.0
42,PECHUGA CON HUESO,3,2,109,0.45,138.0,62.1,62.1
63,PIERNA DE CERDO,2,3,107,1.1,112.0,123.2,123.2
45,MILANESA POLLO,3,2,106,0.32,175.0,56.0,56.0
634,DEDOS DE QUESO,3,2,103,0.29,225.0,65.25,65.25
71,CHORIZO,2,1,102,0.82,122.0,100.04,100.04
83,HUESO CARNUDO CERDO,2,3,107,1.39,12.0,16.68,16.68
16,ARRACHERA MARINADA,1,3,107,0.58,210.0,121.8,121.8
28,BISTEC REBANADO,1,3,107,0.77,135.0,103.95,103.95
71,CHORIZO,2,3,107,0.58,122.0,70.76,70.76
69,CHULETA AHUMADA,2,3,107,0.79,127.0,100.33,100.33
42,PECHUGA CON HUESO,3,3,107,1.02,138.0,140.76,140.76
28,BISTEC REBANADO,1,3,102,1.02,135.0,137.7,137.7
54,TENDER,3,2,107,0.76,158.0,120.08,120.08
70,TOCINO,2,3,107,0.13,175.0,22.75,22.75
70,TOCINO,2,3,107,0.11,175.0,19.25,19.25
97,PANELA,5,2,110,0.47,125.0,58.75,58.75
4,MOLIDA ESP,1,3,102,0.51,196.0,99.96,99.96
97,PANELA,5,2,115,0.49,125.0,61.25,61.25
5,COCIDO PURA CARNE,1,3,107,1.0,189.0,189.0,189.0
97,PANELA,5,2,115,0.49,125.0,61.25,61.25
28,BISTEC REBANADO,1,3,102,1.11,135.0,149.85,149.85
97,PANELA,5,2,115,0.48,125.0,60.0,60.0
97,PANELA,5,2,115,0.48,125.0,60.0,60.0
69,CHULETA AHUMADA,2,1,102,1.05,127.0,133.35,133.35
96,CHICHARRON PRENSADO,2,2,101,0.26,170.0,44.2,44.2
97,PANELA,5,2,115,0.47,125.0,58.75,58.75
71,CHORIZO,2,1,101,0.51,122.0,62.22,62.22
14,MOLIDA MIXTA,2,3,107,0.52,149.0,77.48,77.48
28,BISTEC REBANADO,1,3,107,0.76,135.0,102.6,102.6
45,MILANESA POLLO,3,1,101,0.47,175.0,82.25,82.25
69,CHULETA AHUMADA,2,3,107,0.5,127.0,63.5,63.5
63,PIERNA DE CERDO,2,1,106,1.03,112.0,115.36,115.36
3,BISTEC RES,1,1,101,0.44,196.0,86.24,86.24
43,PIERNA Y MUSLO,3,3,107,2.19,40.0,87.6,87.6
3,BISTEC RES,1,1,101,0.31,196.0,60.76,60.76
634,DEDOS DE QUESO,3,2,103,0.27,225.0,60.75,60.75
6,COCIDO SURTIDO,1,1,106,1.06,149.0,157.94,157.94
71,CHORIZO,2,2,103,0.51,122.0,62.22,62.22
28,BISTEC REBANADO,1,3,103,0.74,135.0,99.9,99.9
3,BISTEC RES,1,1,101,1.0,196.0,196.0,196.0
43,PIERNA Y MUSLO,3,2,103,2.04,40.0,81.6,81.6
70,TOCINO,2,1,106,0.25,175.0,43.75,43.75
102,FILETE TILAPIA,4,3,115,0.22,128.0,28.16,28.16
42,PECHUGA CON HUESO,3,1,106,0.85,138.0,117.3,117.3
71,CHORIZO,2,1,101,0.25,122.0,30.5,30.5
53,MENUDENCIAS,3,1,106,0.19,60.0,11.4,11.4
45,MILANESA POLLO,3,3,107,0.51,175.0,89.25,89.25
28,BISTEC REBANADO,1,1,106,0.53,135.0,71.55,71.55
28,BISTEC REBANADO,1,3,107,0.74,135.0,99.9,99.9
19,PICAÑA,1,1,106,0.5,198.0,99.0,99.0
45,MILANESA POLLO,3,2,103,0.58,175.0,101.5,101.5
63,PIERNA DE CERDO,2,2,103,1.06,112.0,118.72,118.72
64,COSTILLA DE CERDO,2,1,106,1.23,112.0,137.76,137.76
71,CHORIZO,2,3,107,0.19,122.0,23.18,23.18
71,CHORIZO,2,1,106,0.58,122.0,70.76,70.76
3,BISTEC RES,1,1,101,1.0,196.0,196.0,196.0
28,BISTEC REBANADO,1,1,106,1.0,135.0,135.0,135.0
77,ADOBADA,2,1,106,0.48,121.0,58.08,58.08
71,CHORIZO,2,2,107,0.7,122.0,85.4,85.4
45,MILANESA POLLO,3,2,101,0.54,175.0,94.5,94.5
4,MOLIDA ESP,1,1,101,0.52,196.0,101.92,101.92
4,MOLIDA ESP,1,2,101,0.51,196.0,99.96,99.96
63,PIERNA DE CERDO,2,1,106,0.53,112.0,59.36,59.36
71,CHORIZO,2,1,105,0.51,122.0,62.22,62.22
96,CHICHARRON PRENSADO,2,1,102,0.35,170.0,59.5,59.5
63,PIERNA DE CERDO,2,3,107,1.54,112.0,172.48,172.48
96,CHICHARRON PRENSADO,2,1,103,0.25,170.0,42.5,42.5
66,ESPINAZO,2,3,107,1.06,71.0,75.26,75.26
81,BISTEC DE CERDO,2,2,103,2.98,117.0,348.66,348.66
3,BISTEC RES,1,1,106,0.59,196.0,115.64,115.64
83,HUESO CARNUDO CERDO,2,3,107,1.08,12.0,12.96,12.96
14,MOLIDA MIXTA,2,1,106,0.5,149.0,74.5,74.5
76,CHICHARRON,2,2,103,0.1,295.0,29.5,29.5
20,BANDERA RES,1,3,107,1.06,139.0,147.34,147.34
3,BISTEC RES,1,1,106,0.52,196.0,101.92,101.92
28,BISTEC REBANADO,1,3,117,0.51,135.0,68.85,68.85
43,PIERNA Y MUSLO,3,1,106,2.05,40.0,82.0,82.0
43,PIERNA Y MUSLO,3,3,107,2.18,40.0,87.2,87.2
5,COCIDO PURA CARNE,1,2,103,0.78,189.0,147.42,147.42
4,MOLIDA ESP,1,1,101,1.47,196.0,288.12,288.12
71,CHORIZO,2,1,101,0.1,122.0,12.2,12.2
71,CHORIZO,2,2,103,0.99,122.0,120.78,120.78
63,PIERNA DE CERDO,2,3,107,0.56,112.0,62.72,62.72
45,MILANESA POLLO,3,1,106,1.11,175.0,194.25,194.25
28,BISTEC REBANADO,1,3,101,0.47,135.0,63.45,63.45
65,FREIR,2,1,101,1.32,112.0,147.84,147.84
14,MOLIDA MIXTA,2,1,106,0.5,149.0,74.5,74.5
1,HUEVO,5,2,105,1.86,38.0,70.68,70.68
70,TOCINO,2,1,106,0.25,175.0,43.75,43.75
29,MENUDO,1,3,102,2.04,85.0,173.4,173.4
45,MILANESA POLLO,3,3,107,0.55,175.0,96.25,96.25
63,PIERNA DE CERDO,2,1,106,1.05,112.0,117.6,117.6
77,ADOBADA,2,2,103,1.26,121.0,152.46,152.46
44,PECHUGA SIN HUESO,3,3,107,0.75,175.0,131.25,131.25
29,MENUDO,1,3,102,2.68,85.0,227.8,227.8
28,BISTEC REBANADO,1,1,106,0.74,135.0,99.9,99.9
14,MOLIDA MIXTA,2,1,106,0.68,149.0,101.32,101.32
5,COCIDO PURA CARNE,1,3,107,0.55,189.0,103.95,103.95
71,CHORIZO,2,2,102,0.48,122.0,58.56,58.56
28,BISTEC REBANADO,1,3,107,0.75,135.0,101.25,101.25
45,MILANESA POLLO,3,1,106,0.58,175.0,101.5,101.5
6,COCIDO SURTIDO,1,3,102,1.05,149.0,156.45,156.45
3,BISTEC RES,1,1,106,0.5,196.0,98.0,98.0
71,CHORIZO,2,2,102,0.27,122.0,32.94,32.94
94,PANELA MATY,5,2,105,0.54,165.0,89.1,89.1
45,MILANESA POLLO,3,1,106,1.02,175.0,178.5,178.5
45,MILANESA POLLO,3,2,102,0.2,175.0,35.0,35.0
45,MILANESA POLLO,3,3,107,1.06,175.0,185.5,185.5
70,TOCINO,2,2,102,0.12,175.0,21.0,21.0
57,ALITAS ADOBADAS,3,2,102,0.53,110.0,58.3,58.3
69,CHULETA AHUMADA,2,1,106,0.46,127.0,58.42,58.42
42,PECHUGA CON HUESO,3,1,106,0.4,138.0,55.2,55.2
45,MILANESA POLLO,3,2,102,0.52,175.0,91.0,91.0
15,HIGADO RES,1,1,106,0.54,70.0,37.8,37.8
3,BISTEC RES,1,3,107,1.51,196.0,295.96,295.96
8,LABIO RES,1,2,102,0.46,190.0,87.4,87.4
28,BISTEC REBANADO,1,1,106,0.51,135.0,68.85,68.85
65,FREIR,2,1,106,0.52,112.0,58.24,58.24
70,TOCINO,2,3,107,0.24,175.0,42.0,42.0
18,PEINECILLO,1,3,102,0.55,198.0,108.9,108.9
3,BISTEC RES,1,1,106,0.54,196.0,105.84,105.84
67,CHAMORRO,2,3,107,1.13,68.0,76.84,76.84
70,TOCINO,2,1,106,0.2,175.0,35.0,35.0
66,ESPINAZO,2,3,107,1.11,71.0,78.81,78.81
14,MOLIDA MIXTA,2,1,106,0.66,149.0,98.34,98.34
69,CHULETA AHUMADA,2,1,106,0.47,127.0,59.69,59.69
1,HUEVO,5,1,109,1.86,38.0,70.68,70.68
43,PIERNA Y MUSLO,3,1,106,0.52,60.0,31.2,31.2
45,MILANESA POLLO,3,2,102,0.49,175.0,85.75,85.75
3,BISTEC RES,1,3,107,0.51,196.0,99.96,99.96
3,BISTEC RES,1,3,107,0.6,196.0,117.6,117.6
44,PECHUGA SIN HUESO,3,2,102,1.11,175.0,194.25,194.25
3,BISTEC RES,1,1,106,1.0,196.0,196.0,196.0
69,CHULETA AHUMADA,2,3,107,0.25,127.0,31.75,31.75
45,MILANESA POLLO,3,1,106,0.53,175.0,92.75,92.75
6,COCIDO SURTIDO,1,3,107,2.56,149.0,381.44,381.44
3,BISTEC RES,1,3,102,0.75,196.0,147.0,147.0
70,TOCINO,2,2,105,0.24,175.0,42.0,42.0
